ERAD inhibitors integrate ER stress with an epigenetic mechanism to activate BH3-only protein NOXA in cancer cells,2009,David,Ron
ERAD inhibitors integrate ER stress with an epigenetic mechanism to activate BH3-only protein NOXA in cancer cells,2009,Weiping,Chen
ERAD inhibitors integrate ER stress with an epigenetic mechanism to activate BH3-only protein NOXA in cancer cells,2009,William,Trenkle
ERAD inhibitors integrate ER stress with an epigenetic mechanism to activate BH3-only protein NOXA in cancer cells,2009,Adrian,Wiestner
ERAD inhibitors integrate ER stress with an epigenetic mechanism to activate BH3-only protein NOXA in cancer cells,2009,Yihong,Ye
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,C,Böckelman
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,J,Hagström
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,L K,Mäkinen
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,H,Keski-Säntti
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,V,Häyry
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,J,Lundin
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,T,Atula
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,A,Ristimäki
High CIP2A immunoreactivity is an independent prognostic indicator in early-stage tongue cancer,2011,C,Haglund
Aortic coarctation repair in neonates with intracardiac defects: the importance of preservation of the lesser curvature of the aortic arch,2014,Akira,Mishima
Aortic coarctation repair in neonates with intracardiac defects: the importance of preservation of the lesser curvature of the aortic arch,2014,Norikazu,Nomura
Aortic coarctation repair in neonates with intracardiac defects: the importance of preservation of the lesser curvature of the aortic arch,2014,Tomohiko,Ukai
Aortic coarctation repair in neonates with intracardiac defects: the importance of preservation of the lesser curvature of the aortic arch,2014,Miki,Asano
Actual diagnostic and therapeutic aspects in esophageal cancer],2014,R,Porschen
What are the pharmacotherapy options for treating venous thromboembolism in cancer patients?,2014,Paolo,Prandoni
What are the pharmacotherapy options for treating venous thromboembolism in cancer patients?,2014,Chiara,Piovella
What are the pharmacotherapy options for treating venous thromboembolism in cancer patients?,2014,Lucia,Filippi
What are the pharmacotherapy options for treating venous thromboembolism in cancer patients?,2014,Valentina,Vedovetto
What are the pharmacotherapy options for treating venous thromboembolism in cancer patients?,2014,Fabio,Dalla Valle
What are the pharmacotherapy options for treating venous thromboembolism in cancer patients?,2014,Andrea,Piccioli
Obesity-associated oxidative stress: strategies finalized to improve redox state,2013,Isabella,Savini
Obesity-associated oxidative stress: strategies finalized to improve redox state,2013,Maria Valeria,Catani
Obesity-associated oxidative stress: strategies finalized to improve redox state,2013,Daniela,Evangelista
Obesity-associated oxidative stress: strategies finalized to improve redox state,2013,Valeria,Gasperi
Obesity-associated oxidative stress: strategies finalized to improve redox state,2013,Luciana,Avigliano
Relationship between prehypertension and incidence of chronic kidney disease in a general population: a prospective analysis in central south China,2014,Xia,Cao
Relationship between prehypertension and incidence of chronic kidney disease in a general population: a prospective analysis in central south China,2014,Xiumei,Xie
Relationship between prehypertension and incidence of chronic kidney disease in a general population: a prospective analysis in central south China,2014,Jiansong,Zhou
Relationship between prehypertension and incidence of chronic kidney disease in a general population: a prospective analysis in central south China,2014,Hong,Yuan
Relationship between prehypertension and incidence of chronic kidney disease in a general population: a prospective analysis in central south China,2014,Zhiheng,Chen
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Ru,Jiang
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Oleksandr,Ekshyyan
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Tara,Moore-Medlin
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Xiaohua,Rong
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Sean,Nathan
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Xin,Gu
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Fleurette,Abreo
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Eben L,Rosenthal
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Mingxia,Shi
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Joseph T,Guidry
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Rona S,Scott
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Lindsey M,Hutt-Fletcher
Association between human papilloma virus/Epstein-Barr virus coinfection and oral carcinogenesis,2014,Cherie-Ann O,Nathan
The association between the neutrophil/lymphocyte ratio and functional capacity in patients with idiopathic dilated cardiomyopathy,2014,Abdulkadir,Yıldız
The association between the neutrophil/lymphocyte ratio and functional capacity in patients with idiopathic dilated cardiomyopathy,2014,Murat,Yüksel
The association between the neutrophil/lymphocyte ratio and functional capacity in patients with idiopathic dilated cardiomyopathy,2014,Mustafa,Oylumlu
The association between the neutrophil/lymphocyte ratio and functional capacity in patients with idiopathic dilated cardiomyopathy,2014,Nihat,Polat
The association between the neutrophil/lymphocyte ratio and functional capacity in patients with idiopathic dilated cardiomyopathy,2014,Mehmet Ata,Akıl
The association between the neutrophil/lymphocyte ratio and functional capacity in patients with idiopathic dilated cardiomyopathy,2014,Halit,Acet
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Sebastiano,Galantucci
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Maria Carmela,Tartaglia
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Stephen M,Wilson
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Maya L,Henry
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Massimo,Filippi
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Federica,Agosta
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Nina F,Dronkers
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Roland G,Henry
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Jennifer M,Ogar
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Bruce L,Miller
White matter damage in primary progressive aphasias: a diffusion tensor tractography study,2011,Maria Luisa,Gorno-Tempini
Evolution of unilateral perinatal arterial ischemic stroke on conventional and diffusion-weighted MR imaging,2009,J,Dudink
Evolution of unilateral perinatal arterial ischemic stroke on conventional and diffusion-weighted MR imaging,2009,E,Mercuri
Evolution of unilateral perinatal arterial ischemic stroke on conventional and diffusion-weighted MR imaging,2009,L,Al-Nakib
Evolution of unilateral perinatal arterial ischemic stroke on conventional and diffusion-weighted MR imaging,2009,P,Govaert
Evolution of unilateral perinatal arterial ischemic stroke on conventional and diffusion-weighted MR imaging,2009,S J,Counsell
Evolution of unilateral perinatal arterial ischemic stroke on conventional and diffusion-weighted MR imaging,2009,M A,Rutherford
Evolution of unilateral perinatal arterial ischemic stroke on conventional and diffusion-weighted MR imaging,2009,F M,Cowan
Diffusion tensor imaging of patients with proteolipid protein 1 gene mutations,2014,Jeremy J,Laukka
Diffusion tensor imaging of patients with proteolipid protein 1 gene mutations,2014,Malek I,Makki
Diffusion tensor imaging of patients with proteolipid protein 1 gene mutations,2014,Tori,Lafleur
Diffusion tensor imaging of patients with proteolipid protein 1 gene mutations,2014,Jeffrey,Stanley
Diffusion tensor imaging of patients with proteolipid protein 1 gene mutations,2014,John,Kamholz
Diffusion tensor imaging of patients with proteolipid protein 1 gene mutations,2014,James Y,Garbern
Multipaddled anterolateral thigh chimeric flap for reconstruction of complex defects in head and neck,2014,Canhua,Jiang
Multipaddled anterolateral thigh chimeric flap for reconstruction of complex defects in head and neck,2014,Feng,Guo
Multipaddled anterolateral thigh chimeric flap for reconstruction of complex defects in head and neck,2014,Ning,Li
Multipaddled anterolateral thigh chimeric flap for reconstruction of complex defects in head and neck,2014,Wen,Liu
Multipaddled anterolateral thigh chimeric flap for reconstruction of complex defects in head and neck,2014,Tong,Su
Multipaddled anterolateral thigh chimeric flap for reconstruction of complex defects in head and neck,2014,Xinqun,Chen
Multipaddled anterolateral thigh chimeric flap for reconstruction of complex defects in head and neck,2014,Lian,Zheng
Multipaddled anterolateral thigh chimeric flap for reconstruction of complex defects in head and neck,2014,Xinchun,Jian
Angiotensin-converting enzyme inhibitory activity of Lactobacillus helveticus strains from traditional fermented dairy foods and antihypertensive effect of fermented milk of strain H9,2014,Yongfu,Chen
Angiotensin-converting enzyme inhibitory activity of Lactobacillus helveticus strains from traditional fermented dairy foods and antihypertensive effect of fermented milk of strain H9,2014,Wenjun,Liu
Angiotensin-converting enzyme inhibitory activity of Lactobacillus helveticus strains from traditional fermented dairy foods and antihypertensive effect of fermented milk of strain H9,2014,Jiangang,Xue
Angiotensin-converting enzyme inhibitory activity of Lactobacillus helveticus strains from traditional fermented dairy foods and antihypertensive effect of fermented milk of strain H9,2014,Jie,Yang
Angiotensin-converting enzyme inhibitory activity of Lactobacillus helveticus strains from traditional fermented dairy foods and antihypertensive effect of fermented milk of strain H9,2014,Xia,Chen
Angiotensin-converting enzyme inhibitory activity of Lactobacillus helveticus strains from traditional fermented dairy foods and antihypertensive effect of fermented milk of strain H9,2014,Yuyu,Shao
