Developments in renal pharmacogenomics and applications in chronic kidney disease,2014,Ariadna Padullés
Developments in renal pharmacogenomics and applications in chronic kidney disease,2014,Inés Rama
Developments in renal pharmacogenomics and applications in chronic kidney disease,2014,Inés Llaudó
Developments in renal pharmacogenomics and applications in chronic kidney disease,2014,Núria Lloberas
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Cheng-Chi Chang
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Yu-Jen Yang
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Yue-Ju Li
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Szu-Ta Chen
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Been-Ren Lin
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Tai-Sheng Wu
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Sze-Kwen Lin
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Mark Yen-Ping Kuo
MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma,2013,Ching-Ting Tan
Effectiveness of web-based tailored smoking cessation advice reports (iQuit): a randomized trial,2012,Dan Mason
Effectiveness of web-based tailored smoking cessation advice reports (iQuit): a randomized trial,2012,Hazel Gilbert
Effectiveness of web-based tailored smoking cessation advice reports (iQuit): a randomized trial,2012,Stephen Sutton
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,L Cervenka
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,J Bíbová
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,Z Husková
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,Z Vaňourková
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,H J Kramer
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,J Herget
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,S Jíchová
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,J Sadowski
Combined suppression of the intrarenal and circulating vasoconstrictor renin-ACE-ANG II axis and augmentation of the vasodilator ACE2-ANG 1-7-Mas axis attenuates the systemic hypertension in Ren-2 transgenic rats exposed to chronic hypoxia,2014,V Hampl
Adolescent hyperactivity and impaired coordination after neonatal hyperoxia,2012,Thomas Schmitz
Adolescent hyperactivity and impaired coordination after neonatal hyperoxia,2012,Stefanie Endesfelder
Adolescent hyperactivity and impaired coordination after neonatal hyperoxia,2012,Marie-Christine Reinert
Adolescent hyperactivity and impaired coordination after neonatal hyperoxia,2012,Florian Klinker
Adolescent hyperactivity and impaired coordination after neonatal hyperoxia,2012,Susanne Müller
Adolescent hyperactivity and impaired coordination after neonatal hyperoxia,2012,Christoph Bührer
Adolescent hyperactivity and impaired coordination after neonatal hyperoxia,2012,David Liebetanz
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Rui Liu
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Jingyi Li
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Tao Zhang
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Linzhi Zou
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Yi Chen
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Kui Wang
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Yunlong Lei
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Kefei Yuan
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Yi Li
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Jiang Lan
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Lin Cheng
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Na Xie
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Rong Xiang
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Edouard C Nice
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Canhua Huang
Itraconazole suppresses the growth of glioblastoma through induction of autophagy: involvement of abnormal cholesterol trafficking,2014,Yuquan Wei
Pharmacokinetic assessment of efflux transport in sunitinib distribution to the brain,2013,Rajneet K Oberoi
Pharmacokinetic assessment of efflux transport in sunitinib distribution to the brain,2013,Rajendar K Mittapalli
Pharmacokinetic assessment of efflux transport in sunitinib distribution to the brain,2013,William F Elmquist
Regulation of epithelial differentiation and proliferation by the stroma: a role for the retinoblastoma protein,2012,Adam Pickard
Regulation of epithelial differentiation and proliferation by the stroma: a role for the retinoblastoma protein,2012,Ann-Christin Cichon
Regulation of epithelial differentiation and proliferation by the stroma: a role for the retinoblastoma protein,2012,Craig Menges
Regulation of epithelial differentiation and proliferation by the stroma: a role for the retinoblastoma protein,2012,Daksha Patel
Regulation of epithelial differentiation and proliferation by the stroma: a role for the retinoblastoma protein,2012,Dennis J McCance
Predicting intrinsic brain activity,2013,R Cameron Craddock
Predicting intrinsic brain activity,2013,Michael P Milham
Predicting intrinsic brain activity,2013,Stephen M LaConte
Sensory Profile Caregiver Questionnaire: A Measure for Sensory Impairment Among Children with Developmental Disabilities in India,2014,Tanya Elizabeth Benjamin
Sensory Profile Caregiver Questionnaire: A Measure for Sensory Impairment Among Children with Developmental Disabilities in India,2014,Jewel Elias Crasta
Sensory Profile Caregiver Questionnaire: A Measure for Sensory Impairment Among Children with Developmental Disabilities in India,2014,Ann Patricia Catherine Suresh
Sensory Profile Caregiver Questionnaire: A Measure for Sensory Impairment Among Children with Developmental Disabilities in India,2014,Merlin Jemi Thanka Alwinesh
Sensory Profile Caregiver Questionnaire: A Measure for Sensory Impairment Among Children with Developmental Disabilities in India,2014,Gomathi Kanniappan
Sensory Profile Caregiver Questionnaire: A Measure for Sensory Impairment Among Children with Developmental Disabilities in India,2014,Sanjeev M Padankatti
Sensory Profile Caregiver Questionnaire: A Measure for Sensory Impairment Among Children with Developmental Disabilities in India,2014,M K C Nair
